0	48
2171	36
0	51
408	39
0	56
390	44
0	58
405	46
0	60
387	48
0	56
392	44
0	63
382	51
0	70
385	58
0	72
392	60
0	68
400	56
0	75
397	63
0	82
396	70
0	84
416	72
0	79
435	67
0	82
441	70
0	80
508	68
0	79
1111	67
0	78
1714	66
0	78
438	66
0	79
421	67
0	78
405	66
0	77
420	65
0	78
455	66
0	81
299	69
0	79
313	67
0	75
313	63
0	75
744	63
0	74
270	62
0	77
354	65
0	75
388	63
0	74
444	62
0	74
4092	62
0	72
0	55
0	51
1535	60
512	67
178	50
79	55
108	70
5869	63
1328	38
333	60
294	62
294	66
280	70
8	69
272	43
250	67
286	43
0	58
522	62
0	58
308	62
250	58
281	74
245	58
0	62
531	67
0	62
281	67
247	57
281	72
269	57
0	60
0	63
529	67
0	60
0	63
280	67
539	38
30	60
260	38
284	62
284	66
262	70
19	43
280	69
218	67
311	43
0	58
517	62
0	58
288	62
270	45
276	64
255	45
0	57
0	55
545	61
0	57
0	55
316	61
243	38
303	66
271	38
0	54
0	57
546	62
0	54
0	57
305	62
543	50
26	60
264	50
284	62
284	66
273	70
7	43
280	69
239	67
306	43
0	58
526	62
0	58
284	62
275	64
227	79
304	64
0	70
0	67
501	73
0	70
0	67
280	73
263	65
244	77
284	65
0	70
507	72
0	70
287	72
234	41
290	63
45	65
245	41
284	69
284	75
308	74
112	46
140	73
263	73
283	46
0	63
0	65
515	69
0	63
0	65
318	69
240	58
280	74
266	58
0	65
0	62
519	70
0	65
0	62
306	70
240	57
306	72
253	57
0	63
545	67
0	63
304	67
531	38
38	60
252	38
284	62
284	66
280	70
5	69
275	43
242	67
303	43
0	58
517	62
0	58
296	62
262	58
253	74
293	58
0	62
515	67
0	62
283	67
262	57
266	72
284	57
0	60
0	63
529	67
0	60
0	63
288	67
545	38
24	60
266	38
284	62
284	66
260	70
21	43
280	69
232	67
301	43
0	58
533	62
0	58
282	62
276	45
259	64
286	45
0	57
0	55
536	61
0	57
0	55
274	61
274	38
272	66
287	38
0	54
0	57
545	62
0	54
0	57
262	62
569	50
5	50
290	60
284	62
284	66
243	70
37	55
280	69
211	67
334	55
0	62
0	59
529	65
0	62
0	59
241	65
317	43
184	79
361	43
0	65
0	71
0	67
501	74
0	65
0	71
0	67
179	74
0	48
345	36
143	79
374	55
0	67
0	72
488	75
0	67
0	72
145	75
0	50
359	38
127	74
382	55
0	62
486	67
0	62
135	67
0	51
369	39
117	72
382	55
0	60
486	67
0	60
156	67
0	50
357	38
129	67
382	55
0	58
120	62
242	47
124	48
0	58
118	62
233	50
151	48
82	79
402	55
0	67
0	72
73	75
243	49
149	50
0	67
0	72
94	75
232	51
150	50
82	74
404	55
0	62
73	67
233	50
157	51
0	62
76	67
229	53
172	51
56	72
383	55
27	51
0	60
15	67
43	52
42	53
63	52
63	53
62	52
62	53
61	52
47	53
0	60
14	67
60	52
60	53
60	52
60	53
60	52
60	53
60	52
60	53
16	52
45	67
60	53
61	52
61	53
62	52
63	53
64	52
88	51
0	58
8	61
98	52
374	53
0	58
488	61
486	65
0	58
469	62
0	58
120	62
0	40
375	52
94	74
0	41
385	53
0	65
0	62
84	70
0	42
385	54
0	65
0	62
469	70
0	63
402	69
57	74
0	63
0	69
438	72
0	63
0	69
87	71
0	41
358	53
0	63
0	69
104	72
0	42
358	54
0	63
0	69
126	74
0	43
336	55
0	63
0	69
484	75
484	75
0	63
467	70
0	63
478	70
0	62
0	70
467	74
0	62
137	70
0	38
330	50
0	62
484	70
0	60
408	66
58	70
0	60
0	66
446	69
0	60
0	66
457	68
0	60
0	66
466	69
0	60
0	66
148	70
0	39
307	51
0	60
0	66
490	72
490	72
0	60
465	67
0	60
465	67
0	58
0	67
465	70
0	58
184	67
0	36
282	48
0	58
484	67
0	63
0	67
484	69
0	63
202	67
0	38
267	50
0	63
469	67
0	62
0	66
473	69
0	62
226	66
0	37
268	49
0	62
204	66
0	52
0	57
56	64
197	69
62	57
62	64
95	69
0	52
0	57
472	64
0	52
0	57
472	64
0	52
0	57
472	64
0	52
0	57
472	64
0	36
378	48
149	69
0	53
0	57
0	63
442	65
58	70
0	53
0	57
0	63
74	65
132	69
132	68
125	69
34	79
0	53
0	57
0	63
91	65
124	76
124	77
124	77
28	91
0	53
0	57
0	63
96	65
123	89
123	88
82	87
66	84
0	53
0	57
0	63
16	65
82	81
82	82
82	86
82	84
82	82
82	79
57	77
0	34
25	46
83	74
83	75
90	76
94	77
95	78
49	81
0	50
0	53
43	58
