0	65
212	53
203	57
203	60
203	57
24	60
179	69
213	57
14	53
192	72
203	60
203	63
203	60
24	63
179	69
212	60
16	53
191	70
207	58
207	62
207	58
16	62
194	79
210	58
16	53
188	77
16	55
194	76
16	58
194	76
210	55
208	58
215	55
0	53
9	57
423	77
416	69
416	74
423	67
625	72
192	69
21	53
396	65
416	45
416	50
21	43
396	67
21	48
52	64
52	65
104	64
208	62
188	64
212	45
24	41
0	69
396	65
24	50
386	70
24	46
392	74
24	45
205	74
203	72
203	70
181	69
22	50
203	67
181	65
26	46
404	67
394	70
26	48
0	58
401	64
26	41
0	65
807	57
0	72
26	69
287	84
0	67
26	70
83	82
0	69
26	65
391	81
0	65
26	69
391	81
0	65
26	69
287	81
0	67
26	60
79	79
0	65
26	57
391	77
0	65
26	57
391	77
0	65
26	57
391	77
0	60
26	67
0	76
391	79
0	67
26	60
0	76
391	79
0	60
26	67
0	79
397	76
0	67
26	60
0	76
391	79
0	69
26	65
0	81
397	77
0	72
26	69
98	84
98	86
72	84
0	70
26	67
72	82
0	65
26	69
391	81
0	65
26	69
391	81
0	69
26	65
96	81
96	82
70	81
0	67
26	60
70	79
0	65
26	57
391	77
0	57
26	65
391	77
0	57
26	65
391	77
0	67
26	60
410	79
411	82
0	60
26	67
0	76
397	70
26	65
0	69
820	77
0	70
0	60
26	64
397	84
0	69
26	65
820	77
0	58
0	52
26	48
397	72
0	53
26	57
820	65
0	37
26	49
402	61
0	50
26	38
182	62
208	53
208	57
26	53
102	65
76	69
26	57
178	74
26	53
102	69
76	74
26	50
178	77
26	53
102	74
76	77
26	57
181	81
26	53
181	81
26	57
184	77
26	53
109	74
36	73
36	76
11	79
0	40
26	52
399	82
0	55
0	52
0	58
238	61
103	81
103	79
100	77
100	76
100	74
80	73
0	52
33	40
392	82
0	61
0	52
0	55
246	58
104	81
104	79
101	77
101	76
101	74
74	73
27	53
180	74
207	57
207	62
27	57
102	65
75	69
27	62
176	74
27	57
102	69
75	74
27	53
176	77
27	57
102	74
75	77
27	62
179	81
27	57
179	81
27	62
182	77
27	57
192	74
0	38
27	50
0	74
0	80
0	77
398	71
0	56
0	50
0	59
239	53
103	79
103	77
101	75
101	74
101	72
76	71
0	38
41	50
384	80
0	53
0	59
0	56
253	50
104	79
104	77
102	75
102	74
102	72
65	71
37	51
170	72
207	55
140	60
66	67
37	55
102	72
65	67
37	60
102	75
65	72
37	55
102	75
65	72
37	51
102	79
65	75
37	55
102	79
65	75
53	60
152	84
209	55
209	60
209	55
53	48
155	72
208	51
157	56
51	68
53	51
102	72
49	68
53	56
102	75
49	72
53	51
102	75
49	72
53	48
102	80
49	75
53	51
102	80
49	75
68	56
136	84
209	51
209	56
209	51
68	44
139	72
208	48
172	51
35	66
68	48
102	72
33	66
68	51
102	75
33	72
68	48
102	75
33	72
68	44
102	78
33	75
68	48
102	78
33	75
84	51
121	84
209	48
80	51
135	78
187	48
30	67
7	43
36	71
36	74
132	79
212	47
212	50
212	55
80	48
102	77
22	75
80	51
102	74
22	72
91	43
118	79
208	47
208	50
208	55
92	48
101	77
9	75
92	51
101	74
9	72
10	43
81	55
532	79
92	56
9	80
91	55
11	79
91	53
13	77
91	51
14	75
91	50
16	74
91	48
28	72
91	55
341	79
91	43
612	67
54	48
108	55
37	60
54	67
423	76
423	76
173	76
53	55
107	62
93	65
53	71
639	79
213	77
279	74
163	48
0	64
213	74
50	72
163	52
0	72
251	67
370	55
0	71
44	74
174	60
0	74
262	71
610	48
0	72
249	76
187	57
256	77
0	60
408	65
52	79
52	77
52	76
52	77
210	79
0	81
218	59
196	81
0	67
11	62
207	79
207	78
207	79
196	77
11	60
220	74
196	75
0	57
17	60
213	76
181	77
0	53
25	62
206	76
181	79
0	55
25	59
223	77
213	76
207	74
207	72
207	71
172	69
41	60
101	67
112	64
30	75
142	67
41	60
101	76
112	64
30	75
142	67
41	60
97	76
116	64
22	75
147	67
38	59
104	76
117	62
25	78
142	67
46	59
96	79
117	62
25	78
142	67
46	59
96	79
117	65
25	77
147	67
0	60
40	64
221	74
164	74
48	52
213	72
0	74
153	67
54	55
207	72
0	71
153	76
54	60
218	74
0	71
164	74
423	55
67	48
212	75
0	76
157	72
221	57
57	60
151	77
204	65
210	60
99	57
52	79
52	77
6	76
46	60
52	77
119	79
91	59
116	81
102	62
105	81
102	67
105	79
102	62
105	78
102	59
105	79
102	62
118	77
89	60
220	74
118	75
0	53
96	62
213	76
102	79
0	55
103	65
206	77
102	74
0	64
103	60
223	71
100	72
113	64
295	67
113	60
295	67
113	62
212	67
0	65
87	67
119	59
0	67
289	65
122	55
0	65
289	67
119	48
0	67
213	65
0	63
76	67
128	51
0	63
280	67
128	48
0	63
280	67
128	50
0	67
212	63
0	67
69	65
135	47
0	67
273	65
135	43
0	67
273	65
0	36
135	48
0	65
213	67
0	67
60	63
144	51
0	63
264	67
144	55
0	67
264	63
0	53
144	41
0	67
208	63
0	68
47	63
153	56
0	63
255	68
153	60
0	63
255	68
0	46
153	34
0	68
208	63
0	62
35	68
163	50
0	68
245	62
163	53
0	68
245	62
0	39
163	51
0	62
207	68
0	62
27	67
172	55
0	67
236	62
172	58
0	62
236	67
0	32
172	44
0	67
210	62
0	60
18	67
182	56
0	60
229	67
0	50
170	38
0	60
206	67
0	60
26	65
175	62
0	65
233	60
0	31
169	43
0	60
204	65
0	65
24	59
175	55
0	59
233	65
163	56
0	59
239	65
169	55
0	63
239	60
163	54
0	63
256	60
152	55
0	60
210	63
0	59
212	62
0	63
204	67
0	65
204	62
0	60
54	63
150	54
0	59
63	62
141	55
0	63
213	60
0	59
204	62
0	67
204	63
0	62
204	65
0	60
54	63
150	54
0	62
61	59
143	55
0	60
61	63
150	54
0	62
54	59
150	55
0	63
54	60
150	54
0	59
54	62
150	55
0	60
54	63
150	54
0	62
54	59
150	55
0	63
204	60
0	59
204	62
0	61
204	58
0	59
204	62
0	64
