259	48
218	60
218	43
176	43
218	60
197	60
197	43
197	43
197	52
218	52
176	48
197	48
197	55
197	55
218	52
197	52
176	72
176	72
197	67
197	67
176	64
197	76
197	72
176	72
176	79
197	79
176	76
403	76
197	53
197	60
197	55
176	80
197	80
176	56
197	56
156	77
197	77
197	71
176	62
176	72
176	72
197	55
197	55
197	84
176	65
197	60
176	60
176	80
176	80
197	63
176	56
156	77
197	77
176	62
197	61
176	67
197	72
218	60
218	43
238	74
197	73
197	71
197	43
197	59
218	67
176	73
197	62
176	64
197	72
197	62
197	57
156	62
218	55
156	47
197	55
176	71
176	71
176	62
197	55
176	71
176	72
176	62
197	55
156	72
176	72
176	64
197	61
176	73
176	71
176	67
197	62
156	71
403	71
176	63
176	71
176	71
156	67
197	64
156	72
197	64
156	67
197	64
176	73
445	75
527	62
568	62
713	65
2405	66
197	76
197	76
218	73
135	64
197	76
156	77
197	73
135	64
176	76
176	74
176	54
156	54
176	74
197	73
156	71
176	59
218	75
218	74
156	72
218	62
176	75
238	64
238	62
218	62
238	74
259	71
259	53
280	64
156	73
32	67
94	74
238	78
300	43
589	55
197	53
197	60
176	55
197	80
176	80
197	63
176	56
135	77
197	77
176	71
176	71
176	72
176	72
176	55
238	55
135	84
176	53
176	67
156	60
176	80
176	80
176	56
176	56
156	77
176	77
197	71
176	60
156	79
197	60
197	64
465	60
259	72
197	55
176	60
197	75
176	64
197	62
176	72
197	60
238	62
156	69
218	62
176	88
176	77
197	64
156	74
218	62
424	88
218	65
176	65
156	67
197	65
176	88
197	60
403	62
341	62
238	55
156	60
486	60
73	62
73	67
73	74
53	79
176	62
197	88
94	86
176	55
259	78
197	88
73	62
94	67
53	75
73	79
259	88
383	62
94	81
53	80
238	81
94	86
197	85
259	61
176	88
403	55
176	61
176	89
94	62
259	67
176	57
156	74
259	81
156	79
156	80
135	79
218	72
32	83
383	60
176	62
197	88
176	62
176	72
218	60
280	62
114	55
218	77
176	89
197	62
176	88
156	74
238	62
280	88
362	60
156	65
176	67
176	65
176	76
218	72
383	62
383	64
197	60
197	88
383	60
218	60
176	72
176	60
176	60
197	80
176	80
197	56
176	56
156	77
176	77
197	50
197	62
156	72
176	72
176	55
197	48
176	84
176	65
176	60
176	60
176	80
176	80
197	62
176	56
156	77
197	77
176	71
176	59
176	67
176	48
176	48
218	60
197	73
176	73
176	71
197	62
176	60
197	67
156	73
176	62
176	68
197	72
156	62
197	57
176	54
176	71
176	59
176	55
197	71
176	71
156	62
197	55
156	71
197	72
176	62
176	57
176	72
176	71
176	64
176	61
176	73
176	71
176	67
176	43
176	71
176	71
156	67
176	63
176	71
176	72
156	67
197	64
156	72
218	64
135	67
218	64
176	73
465	75
486	62
507	65
651	62
2487	63
280	77
218	77
197	75
238	63
197	77
176	51
176	67
197	63
176	79
218	66
156	68
176	62
176	65
197	63
156	63
218	55
197	78
238	51
197	63
218	63
218	78
197	58
218	66
259	63
218	66
259	60
238	61
280	63
197	74
383	55
259	67
218	79
238	67
486	48
218	60
176	74
156	64
197	62
176	72
197	60
259	62
135	55
197	76
176	64
176	65
197	64
135	74
238	62
321	88
300	64
176	65
156	67
176	65
176	88
218	52
383	62
197	64
156	69
218	60
176	73
445	48
114	43
238	74
176	61
197	88
383	55
176	62
197	60
73	62
73	67
156	74
280	88
362	62
73	82
73	80
259	81
73	43
176	55
73	55
197	62
218	88
362	55
156	61
197	88
176	62
176	75
156	60
176	74
280	62
156	79
156	79
135	79
238	60
114	53
238	60
176	62
176	64
197	62
176	72
197	60
259	62
114	47
218	62
176	88
197	65
176	64
156	74
218	62
280	88
341	65
176	65
176	67
176	62
176	76
238	72
383	62
156	64
156	68
259	60
156	60
486	72
11	64
238	81
176	60
238	80
135	57
218	80
156	57
218	81
176	60
176	81
362	60
197	65
73	79
73	81
114	79
238	60
156	55
445	73
403	73
197	73
176	73
176	73
176	73
156	73
176	73
176	73
218	72
176	72
135	74
197	72
114	57
300	77
53	60
300	62
94	57
11	75
11	76
280	81
280	77
73	57
53	75
197	81
135	78
176	76
176	65
341	79
218	60
156	64
445	78
403	78
176	78
176	78
176	78
156	78
176	78
218	78
53	78
73	78
259	79
156	78
73	79
424	58
300	64
53	81
362	65
383	64
259	65
73	81
362	45
362	62
383	57
424	81
280	61
53	79
341	63
341	62
362	63
341	43
321	63
445	55
424	79
197	65
197	55
197	60
176	80
176	80
176	56
197	56
156	77
176	77
197	71
176	43
176	72
176	72
176	55
197	59
176	84
176	53
176	60
156	60
176	80
176	80
197	56
176	56
156	77
176	43
197	62
197	62
176	68
176	72
218	67
197	88
176	74
176	72
176	71
176	72
176	71
176	69
176	62
176	71
156	69
176	67
176	71
156	67
176	65
135	64
11	64
403	60
176	64
176	53
156	64
176	72
156	71
176	69
176	50
156	62
156	72
176	71
362	68
1580	67
383	55
383	56
341	55
341	56
176	64
259	62
53	65
176	62
53	55
94	64
238	62
73	65
135	62
176	55
341	62
176	62
341	43
32	71
280	62
135	60
176	62
135	60
156	62
135	60
176	62
32	71
53	60
176	62
445	59
218	69
341	60
156	64
73	76
156	53
259	68
238	60
156	67
238	88
135	66
568	89
280	57
362	60
341	52
651	48
424	60
341	64
589	60
445	60
341	60
568	60
651	55
713	60
321	54
53	55
53	55
53	55
11	55
53	58
11	55
53	54
507	54
0	54
