383	88
300	76
280	79
300	83
321	64
424	89
2673	90
362	86
280	62
259	78
300	81
280	86
445	86
2446	88
383	83
280	64
527	83
300	83
300	79
733	83
1064	81
383	86
919	78
321	73
280	54
424	78
2405	82
362	88
259	64
259	88
238	69
280	88
321	69
692	88
1064	86
424	91
341	72
259	60
259	64
259	66
280	68
280	69
568	76
280	77
280	79
280	81
362	84
610	76
259	64
280	71
259	76
300	78
507	79
568	78
589	76
383	74
156	66
218	50
300	76
197	74
465	50
1043	43
238	59
280	59
11	67
548	76
238	64
259	71
259	76
280	78
259	79
259	55
259	78
259	64
568	79
610	81
197	50
280	79
610	81
568	83
238	55
280	67
238	59
300	50
589	76
238	64
238	66
259	76
300	78
259	79
238	55
548	78
589	76
73	66
259	66
73	66
11	66
11	66
218	50
321	64
238	66
156	66
11	64
11	64
383	50
238	50
527	55
280	79
403	81
73	57
775	83
672	83
589	83
795	81
672	81
775	86
341	79
280	64
259	67
300	79
341	78
341	50
383	76
280	43
259	48
238	52
238	55
73	60
156	60
300	64
259	67
238	72
321	76
156	67
135	72
94	76
259	79
630	81
259	57
238	59
259	88
300	64
568	76
259	86
238	55
259	72
280	60
300	83
238	59
238	55
280	57
280	91
321	50
321	79
280	47
280	67
259	54
53	54
238	55
403	57
53	57
1703	59
630	90
2384	79
1291	69
672	88
733	87
692	87
300	47
362	45
300	71
114	62
32	47
156	47
280	54
218	59
610	66
610	66
280	76
197	54
630	66
878	45
259	57
651	57
362	69
94	77
156	70
53	70
94	70
94	70
11	54
11	54
156	54
94	57
11	57
156	57
11	49
300	49
11	49
11	49
878	49
465	76
218	76
795	73
1353	43
754	78
1167	69
424	66
197	69
672	68
527	67
341	65
156	65
94	47
300	51
259	54
341	66
341	63
733	66
362	64
486	78
899	83
1208	76
341	71
300	76
383	78
837	79
733	78
465	76
341	76
1043	74
403	76
754	75
2818	43
1126	76
341	71
280	76
341	78
754	79
651	78
362	79
156	50
321	67
507	81
527	50
341	79
527	81
568	83
259	50
280	55
280	57
238	59
321	50
568	76
238	64
280	71
259	76
589	78
238	55
568	78
610	76
341	74
197	67
218	62
300	64
135	74
11	74
11	74
32	74
878	50
259	55
259	57
300	67
465	81
754	83
672	83
651	83
775	82
672	81
754	85
321	79
259	64
259	67
321	79
362	78
341	74
32	50
362	76
238	43
73	48
32	48
94	48
259	52
259	55
238	60
280	64
218	67
32	67
238	72
321	76
197	67
114	72
94	76
218	79
11	48
280	81
610	45
218	64
280	64
321	57
280	76
238	80
135	96
218	64
114	84
94	67
610	80
383	71
156	43
11	43
32	43
280	43
197	43
94	43
630	79
11	57
73	57
548	79
259	46
32	46
11	46
135	52
94	46
114	55
135	55
114	55
218	59
383	79
94	76
114	79
527	83
899	91
32	55
135	55
341	55
114	55
238	55
32	53
197	52
94	52
238	51
11	55
73	55
32	55
32	55
73	55
114	51
135	52
32	52
11	64
341	64
259	64
32	55
321	55
94	52
403	52
53	55
1435	80
672	90
2446	78
919	69
238	59
300	87
300	64
692	88
610	87
321	47
341	45
424	54
486	47
238	59
568	66
321	66
218	66
259	66
53	54
11	55
114	55
548	74
610	45
527	68
672	81
651	69
341	70
238	49
280	57
300	49
341	66
341	69
507	73
878	78
1084	81
1043	50
11	49
11	49
218	49
341	54
1724	50
816	61
775	76
837	73
1497	43
919	78
1291	50
465	66
1291	68
280	52
857	43
383	47
383	51
135	54
775	54
341	63
32	63
114	65
176	65
238	65
1187	51
0	78
